PR ID,Commit ID,Category,Brief justification,Confidence
2999563616,feb32de62028aee52a1c680b44783e949268c997,Version-Control Conflict Resolution,Commit message explicitly states conflict resolution (“resolve conflict”); the patch reconciles divergent content across 52 file(s).,High
3001512474,98bdf78ac8ce8706241b687340c933d1099ffa9f,Functional Correctness Repair,"In tool-details-card.tsx, the patch changes existing behavior/control flow around `if (toolType === CodeLanguage.Agent) {` to correct the observed defect; 37 additions/7 deletions.",High
3001680008,3356b68f76e879495a3abc78e13cb5eaac7c2754,Code Convention Conformance,"Patch makes lint/format/static-type cleanup in jest.setup.canvas.js, e.g. `jest.mock(`.",High
3001680008,354ad5a243fdf7019c278957f046c7c98a24482f,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (openAIAudioChat.test.ts, messageSelectors.test.ts); it changes 280 test lines rather than primarily production behavior.",Medium
3001680008,ea470e21b74ff473e708d392e981c23b53687a61,Feature Completion or Extension,"The patch adds substantive implementation in test.mdc, including `MockReadableStream`, `constructor`, with 234 added lines—evidence of a new/completed capability.",Medium
3003168258,32dd7876dba812cc1ccc2580fe4ded9eccb31bda,Documentation,"Documentation/release artifacts are the substantive change, including DASHBOARD.md (5 additions/5 deletions).",High
3003168258,46986ea6d8a475fd384541a753fcef80a0a5fb9f,Structural Refactoring,"In route.ts, the patch extracts/reorganizes implementation structure, including `POST` (367 additions/340 deletions), without clear new external behavior.",High
3003168258,46e3479cff23861f3c76902a286c54bf47ea89f8,Functional Correctness Repair,"In route.ts, the patch changes existing behavior/control flow around `const userExists = await db.query.userRecords.findFirst({` to correct the observed defect; 2 additions/2 deletions.",Low
3003168258,c361e4712dc0cb7df4a714a600be9cd65718eacd,Structural Refactoring,"In route.ts, the patch extracts/reorganizes implementation structure, including `POST` (2201 additions/17 deletions), without clear new external behavior.",High
3003168258,c4419ac69209923ff9a91a7957f8c1051dfb98da,Functional Correctness Repair,"In route.ts, the patch changes existing behavior/control flow around `const userExists = await db.query.userRecords.findFirst({` to correct the observed defect; 11 additions/114 deletions.",Low
3003577590,94f81b64e4452d44fc5722832f5380f9527dda3a,Functional Correctness Repair,"The patch modifies existing implementation in 0076_polite_meltdown.sql to address the stated fix/bug, with 29 additions and 0 deletions rather than adding a separate capability.",Medium
3003577590,a3d39e8c9e1df580455b71845257610a1ea86043,Functional Correctness Repair,"In agentMessages.ts, the patch changes existing behavior/control flow around `let agentThread = await db.query.agentThreads.findFirst({` to correct the observed defect; 42 additions/38 deletions.",High
3003577590,ed9d158669b5a8344c3c39d4ae855f4ba64eb8f5,Functional Correctness Repair,"The patch modifies existing implementation in 0076_add_agent_tables.sql to address the stated fix/bug, with 0 additions and 51 deletions rather than adding a separate capability.",Medium
3004072776,22dcd9d6281ff696f7b1708bd782267c9e33c360,Code Cleanup,The patch removes `will`/related code in llm.py and is deletion-focused (31 deletions vs 0 additions).,High
3004072776,cc86135b6b6c10c5a9340e4fc21ca7376e83a28b,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_llm.py); it changes 407 test lines rather than primarily production behavior.,Medium
3004992429,09f079ee5f3c437e84f29dc670ca4dc7bf733ac7,User-Facing Interface and Interaction Refinement,"In page.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `<DataTable table={table} onRowClicked={user.activeRole === ""administrator"" ? () => """" : undefined} …`, rather than underlying domain capability.",Medium
3004992429,2da54fa10d129030e15b8ab6b50035561644918e,User-Facing Interface and Interaction Refinement,"In List.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `columnHelper.accessor(""completedAt"", {`, rather than underlying domain capability.",Medium
3004992429,40106ffdf9251ab246aeb2ec8d78c2bf77c4f82e,Functional Correctness Repair,"In List.tsx, the patch changes existing behavior/control flow around `acc ? (signatory.signedAt && signatory.signedAt > acc ? signatory.signedAt : acc) : signatory.signe…` to correct the observed defect; 48 additions/41 deletions.",Low
3004992429,526e3e9b5e335a7ce60423ef789cf8d89c6fe83b,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “f”; 2 file(s), 4 additions/8 deletions.",Low
3004992429,528dd19b302b605c34004123238f4bd727a35463,Functional Correctness Repair,"In List.tsx, the patch changes existing behavior/control flow around `{data.total === 0 ? (` to correct the observed defect; 116 additions/148 deletions.",Low
3004992429,682d7d4aeaf41775b997235440c43963b72eea05,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `const rows = await db` to correct the observed defect; 16 additions/26 deletions.",Low
3004992429,6e90335131d80357bdbdaf15bfaf5fd69455caae,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “cp”; 3 file(s), 2 additions/2 deletions.",Low
3004992429,b60f2001a8e65541c5ec5b1218927061e9f31e2d,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `acc ? (signatory.signedAt && signatory.signedAt > acc ? signatory.signedAt : acc) : signatory.signe…` to correct the observed defect; 250 additions/286 deletions.",Low
3004992429,d397d3645642eb90dadb3917d1a42184827c7fe3,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `""{data.updates.find((update) => update.id === deletingUpdate)?.title}"" will be permanently deleted …` to correct the observed defect; 11 additions/12 deletions.",Low
3004992429,e6db846785f4da6e60b46b1981e38ab78edbcadc,User-Facing Interface and Interaction Refinement,"In page.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `{user.activeRole === ""administrator"" ? <AdminList /> : <ViewList />}`, rather than underlying domain capability.",Medium
3005079959,c01f5074968f7264339d3e95dd414e982bd2a4a7,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “f”; 1 file(s), 2 additions/4 deletions.",Low
3005889757,85af0a092365c165fcffe7a4200e9df79fb93b9d,Functional Correctness Repair,"In search.ts, the patch changes existing behavior/control flow around `const results = await db` to correct the observed defect; 231 additions/68 deletions.",High
3006259704,07eef51592fd47b70c157b48c9fc2c8cee51133d,Project Integration and Environment Maintenance,The change targets build/CI/dependency/platform scaffolding in Dockerfile; commit evidence says “adds support to run tool from docker”.,High
3006268507,403607da3eafa175e73b47072b8be467dec65458,User-Facing Interface and Interaction Refinement,"In zh_hans.py, the diff changes rendered/user-visible text or interface markup, e.g. `+ ""Please load file of it in Blender."",`, rather than underlying domain capability.",High
3006268507,57f1018964c4448928768822f36a4476dd8e5de7,Code Cleanup,The patch removes unnecessary existing material in validation.py (11 deletions vs 0 additions); message: “chore: remove unnecessary validation”.,High
3006268507,c170f21fad71eb1eb721b3e408208a2d35f37a28,Code Cleanup,The patch removes unnecessary existing material in zh_hans.py (13 deletions vs 0 additions); message: “chore: remove unused translations”.,High
3006268507,d77b673ea968f6358060fde5ec7601bd81351c7e,User-Facing Interface and Interaction Refinement,"In validation.py, the diff changes rendered/user-visible text or interface markup, e.g. `""VRM exporter need Nodes(mesh,bones) name is unique. {name}""`, rather than underlying domain capability.",High
3006630991,ca474d470f427c76fcaec1eb7bad739133889d98,Code Cleanup,"The patch removes make_compression_datasets.py, run_parsing.py and is deletion-focused (435 deletions vs 0 additions).",High
3006630991,d0df577911365d8356800c53c4e13332e4687035,Code Cleanup,"The patch removes launch.sh, environment.yaml and is deletion-focused (449 deletions vs 1 additions).",High
3007049461,c8c473719f0f8414ee633acb3a38edf60fecbcc0,Documentation,"Documentation/release artifacts are the substantive change, including next-steps.md (1 additions/1 deletions).",High
3007061973,bbf02a70221e8cda6216ba91e9cdf35a9033d99f,Documentation,"Documentation/release artifacts are the substantive change, including astro.md (64 additions/107 deletions).",High
3007211626,2431baf6fa0aa87ccae0bf008bc9fd4beca53839,Functional Correctness Repair,"In index.tsx, the patch changes existing behavior/control flow around `field.value && !/\S+\s+\S+/u.test(field.value)` to correct the observed defect; 25 additions/41 deletions.",High
3007211626,b1cc2919ab004c3850473f1c47371f0df45ee9bb,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (multiple-companies.spec.ts); it changes 3 test lines rather than primarily production behavior.,High
3007211626,fd7bcc77337b9c834c4eb85b0a8b561fff7fb471,Functional Correctness Repair,"In index.tsx, the patch changes existing behavior/control flow around `export const CompanyDetails = () => {` to correct the observed defect; 2 additions/5 deletions.",Medium
3007216622,0122f5fe3a6718ff0fbc45a9c5e4d6c9454959c6,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `return Object.keys(obj).includes(value);` to correct the observed defect; 189 additions/470 deletions.",High
3007216622,4f491029256c7e3959ca7c2cf77bc85dff759fc1,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `if (values.cliffDurationMonths === null || values.cliffDurationMonths < 0)` to correct the observed defect; 35 additions/51 deletions.",High
3007216622,82cb055b864896ecb4e4d104b389e948dffc2e9f,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (grants.spec.ts); it changes 4 test lines rather than primarily production behavior.,High
3007216622,ae528148e504918ef54cacfea25ac04433c17adc,Functional Correctness Repair,"In input.tsx, the patch changes existing behavior/control flow around `function Input({` to correct the observed defect; 1 additions/0 deletions.",Medium
3007216622,fce2ce39efe09af3bcede2205851a7879a763128,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `export default function NewEquityGrant() {` to correct the observed defect; 0 additions/1 deletions.",Medium
3009041550,43d106d8a466744d3ec4426deaa645dbbcb8429f,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (replay_parser_test.py, replay_parser_test.sh); it changes 146 test lines rather than primarily production behavior.",High
3009733355,4440a753e2dd785c77afaa4f2c79a3ec2e7f8b68,Functional Correctness Repair,"In .pylintrc, the patch changes existing behavior/control flow around `too-many-return-statements` to correct the observed defect; 104 additions/133 deletions.",High
3009733355,e3cbbcec75e2bf4cde0fba2ae2e82a178ec09bf3,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (run_evaluator.sh); it changes 10 test lines rather than primarily production behavior.,Medium
3010545410,670cdea0ea1e0ea47b6976399f3eb912ab3e4e17,Rollback or Reversion,"Commit message explicitly says “Revert ""Restore database.types.ts to fix CI"" This reverts commit 258ff9851123152681179ddb…”; the diff reverses/restores prior changes in database.types.ts.",High
3010545410,7dc38adb2afee64c58d2c3383095a4de687b4771,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “🔧 pnpm supabase:gen”; 2 file(s), 4 additions/9 deletions.",Low
3010545410,c703d3ca315e2a9703730822e5edfcefde37cdc5,Rollback or Reversion,"Commit message explicitly says “Revert ""Update Supabase generated files"" This reverts commit fec4381035a4163d0f7b28ce0b19…”; the diff reverses/restores prior changes in schema.sql.",High
3010545410,c83de0993ee36b3a6eabee544fd7cb60720b6199,Functional Correctness Repair,"In savePullRequest.ts, the patch changes existing behavior/control flow around `return projectMapping.github_repositories` to correct the observed defect; 7 additions/1 deletions.",Medium
3011870485,4c3c8488e2ba0f4ce77979506ae9178bec454dcd,Functional Correctness Repair,"In handleAgentMessageSlackAction.ts, the patch changes existing behavior/control flow around `export const handleAgentMessageSlackAction = async (agentMessage: typeof agentMe` to correct the observed defect; 3 additions/2 deletions.",Medium
3012304281,ab7c4b6b31cb541ef9407dd53ab4cb51c287e474,Functional Correctness Repair,"In pnp-extension.ts, the patch changes existing behavior/control flow around `return this.utils.createPromiEvent<[string, string | undefined]>(async (resolve) => {` to correct the observed defect; 7 additions/6 deletions.",Low
3012304281,abd9d4e972ab002e274aae3c497e4567a9812234,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (overlay.spec.ts); it changes 7 test lines rather than primarily production behavior.,High
3012304281,f976d17504dd744d136cc6d273812f214e3c73b9,Functional Correctness Repair,"In sdk.ts, the patch changes existing behavior/control flow around `if (!this.__overlays__.has(this.parameters)) {` to correct the observed defect; 9 additions/8 deletions.",High
3013750996,18b019f9c0411c91ba34267f5c70509f0b297080,Documentation,"Documentation/release artifacts are the substantive change, including activeContext.md (75 additions/44 deletions).",High
3013750996,de5fddb8825fbfae06ff763949011ec9ba9a26fa,Code Cleanup,The patch removes unnecessary existing material in schema.sql (16 deletions vs 6 additions); message: “refactor: clean up migration script by removing redundant constraints and renaming table …”.,High
3013750996,dedc456dda38fe6635d3d73f933af23d6daf3c93,Structural Refactoring,The patch renames/reorganizes implementation across 3 file(s) (84 additions/72 deletions); commit evidence says “refactor: rename github_schema_file_paths to schema_file_paths and update related types”.,High
3013775126,046f1d7a845b02f308b73b230e9bbb492421e084,Structural Refactoring,"In index.ts, the patch extracts/reorganizes implementation structure, including `createClient` (29 additions/26 deletions), without clear new external behavior.",High
3013775126,4de733209e65dde55667ab262c0a7290fb7ef924,Code Cleanup,The patch removes unnecessary existing material in schema.sql (16 deletions vs 6 additions); message: “refactor: remove unused pgsodium extension from schema.sql”.,High
3013775126,7df70c63948857c99e59e964f0965b8509a44171,Code Cleanup,The patch removes unnecessary existing material in tsconfig.json (2 deletions vs 1 additions); message: “refactor: remove strictNullChecks from tsconfig.json”.,Medium
3013775126,7e69acf09563f30ce82ce4b6e912347f58085bb4,Structural Refactoring,The patch renames/reorganizes implementation across 2 file(s) (2 additions/2 deletions); commit evidence says “refactor: simplify import paths for AppDatabaseOverrides”.,Medium
3013775126,84b5fc78519b230b73c249094ab53048faf5144d,Feature Completion or Extension,"The patch adds substantive implementation in index.ts, including `createClient`, with 12 added lines—evidence of a new/completed capability.",Medium
3013775126,92d7268c4fe1ed6ccf70a9e2301427e032705e7d,Structural Refactoring,The patch renames/reorganizes implementation across 2 file(s) (4 additions/6 deletions); commit evidence says “refactor: update createClient to use default type without AppDatabaseOverrides”.,Medium
3013775126,aaf48a7c9d5441de1a204a39e574c260a86439fd,Project Integration and Environment Maintenance,"The change targets build/CI/dependency/platform scaffolding in package.json, pnpm-lock.yaml; commit evidence says “feat: add type-fest dependency and refactor KnowledgeSuggestionsTableOverrides type”.",High
3013775126,b35250ad714e6c1d3ba87da1c62d222c7bdb054e,Code Cleanup,The patch removes unnecessary existing material in schema.sql (16 deletions vs 6 additions); message: “refactor: remove unused pgsodium extension from schema.sql”.,High
3013775126,df8a1ee857794fbbe56ac0b203b1657e0725f0b6,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (2296 additions/0 deletions); commit evidence says “feat: implement new caching mechanism for improved performance”.,High
3013775126,ea1f55b0981eb81fab2dd608a3b6ae7b9d22f11f,Feature Completion or Extension,The diff adds substantial implementation in processCreateKnowledgeSuggestion.ts (2 additions/0 deletions); commit evidence says “feat: add placeholder organization_id in processCreateKnowledgeSuggestion for DB trigger”.,Medium
3013775126,edc35ee6600846c5a5848961648dae835f68caf2,Code Convention Conformance,The diff in schema.sql adds/removes only whitespace; no runtime behavior is changed.,High
3013775126,f04ed45a296d915e775f37c1e96c31c5defc43ae,Rollback or Reversion,"Commit message explicitly says “Revert ""feat: add organization_id to overall_review_knowledge_suggestion_mappings"" This r…”; the diff reverses/restores prior changes in index.ts.",High
3013906937,2cec540dbe8a0713974d3bfc7ace28d6a6c085a3,Code Convention Conformance,"Patch makes lint/format/static-type cleanup in ProjectHeader.tsx, e.g. `.from('doc_file_paths')`.",High
3013906937,3bb7ee5c8184dfc97a9c9ecf77f30959e58d2ad3,Documentation,"Documentation/release artifacts are the substantive change, including activeContext.md (15 additions/1 deletions).",High
3013906937,69f122beaf3a513d07f6003f05ac6a527f122bdb,Documentation,"Documentation/release artifacts are the substantive change, including activeContext.md (13 additions/13 deletions).",High
3013906937,7b6468f58757b676c76e04b9c5d5d64f092a70f0,Version-Control Conflict Resolution,Commit message explicitly states conflict resolution (“resolve conflicts”); the patch reconciles divergent content across 142 file(s).,High
3013906937,9a0ee59d42554f6199ae3a55fc2a89a04e95a381,Code Convention Conformance,"Patch makes lint/format/static-type cleanup in DocsListPage.tsx, e.g. `import { getDocFilePaths } from './getDocFilePaths'`.",High
3013906937,f411576d97527d2fa5dc7fea6aaa1f5a995a75dd,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “pnpm supabase:gen”; 2 file(s), 2199 additions/0 deletions.",Low
3013906937,fa6cf084f5886c3036fe46bdbe46c81a74df89e4,Functional Correctness Repair,"In schema.sql, the patch changes existing behavior/control flow around `if v_invitation_id is null then` to correct the observed defect; 412 additions/70 deletions.",Low
3015520806,6287063c9ca7091d7365a6fd938411c25ed66a6e,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (onboarding_controller_spec.rb); it changes 84 test lines rather than primarily production behavior.,High
3016803016,b0db55bd5a9d4bfde369750ec9f7abbe21567d1f,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (105 additions/1 deletions); commit evidence says “Add organization_id to overall_review_knowledge_suggestion_mappings and implement related…”.,High
3016803016,b0fd1edaedd86c86f4738ea7c3ea6bbf2bba094f,Code Cleanup,The patch removes unnecessary existing material in 20250424102300_add_organization_id_to_overall_review_knowledge_suggestion_mappings.sql (60 deletions vs 0 additions); message: “Remove redundant policies for authenticated users on overall_review_knowledge_suggestion_…”.,High
3016803016,ec4ef860d61098ebefad3ca4d169ee0226da8760,Code Cleanup,The patch removes unnecessary existing material in schema.sql (44 deletions vs 0 additions); message: “Remove redundant policies for overall_review_knowledge_suggestion_mappings”.,High
3016973539,904ed3cdf192c1f0273b892ee3578dcd3c9fe2dc,Feature Completion or Extension,The diff adds substantial implementation in index.ts (2 additions/3 deletions); commit evidence says “feat: update client creation types to use AppDatabaseOverrides”.,Medium
3016973539,dac4699ffee1e4ea99f90a8c03c8ac40c17545c4,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (71 additions/35 deletions); commit evidence says “feat: add organization_id to project_repository_mappings and implement related policies a…”.,Medium
3016973539,f50ae9c4a7dd7c07b766767e92470637c706a9a3,Rollback or Reversion,"Commit message explicitly says “Revert ""fix: add organization_id to project_repository_mappings inserts"" This reverts com…”; the diff reverses/restores prior changes in getProjectRepository.test.ts.",High
3016973539,fbc89efde57230c739231a72d1aac1b53329377d,Code Convention Conformance,The diff in schema.sql adds/removes only whitespace; no runtime behavior is changed.,High
3016974217,2dca627222e194a639a170b36945e3474f84c9c0,Structural Refactoring,The patch renames/reorganizes implementation across 1 file(s) (15 additions/46 deletions); commit evidence says “refactor: Simplify migration fetching logic and update data structure for migrations list”.,Medium
3016974217,abf52b69a549bad2958c58276973d2d0f6b256ea,Code Cleanup,The patch removes unnecessary existing material in 20250424113807_add_organization_id_to_migrations.sql (36 deletions vs 0 additions); message: “refactor: remove redundant RLS policies for organization migrations”.,High
3016974217,e992a94f5bcd7f8dce9fe26b920673bd7451483e,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (69 additions/1 deletions); commit evidence says “feat: Add organization_id to migrations and implement related triggers and policies”.,Medium
3016975870,5bea770eb53f6afec48e6890b5c7bde07046aef3,Code Convention Conformance,The diff in schema.sql adds/removes only whitespace; no runtime behavior is changed.,High
3016975870,7a9ee4952be8f962e9873e11facf47de17816ab4,Functional Correctness Repair,"The patch modifies existing implementation in index.ts to address the stated fix/bug, with 1 additions and 1 deletions rather than adding a separate capability.",Medium
3016975870,c579ad1c7cf991769ddf3a588f53d10e835601b9,Code Cleanup,The patch removes unnecessary existing material in schema.sql (72 deletions vs 6 additions); message: “fix: Remove redundant GitHub pull request policies from schema.sql and migration files”.,High
3016975870,dbf9ef6dc3b7ec53347cebf09bb584b7afc9822a,Code Cleanup,The patch removes unnecessary existing material in schema.sql (16 deletions vs 0 additions); message: “fix: Remove unused pgsodium extension from schema.sql”.,High
3016978865,7d8ae6b9e98dbd199e0af40cf42422c4fa558703,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (83 additions/1 deletions); commit evidence says “feat: add organization_id to schema_file_paths and implement related triggers and policies”.,High
3016978865,a948de50605d6cf6dc6a7e11dd8db50440c79303,Code Cleanup,The patch removes unnecessary existing material in 20250424113905_add_organization_id_to_schema_file_paths.sql (29 deletions vs 0 additions); message: “refactor: remove delete policies for authenticated users on schema_file_paths”.,High
3016978865,ff5a3c12459e4d3c04f265377046e5f7a528135c,Feature Completion or Extension,The diff adds substantial implementation in index.ts (2 additions/3 deletions); commit evidence says “feat: update client creation to use AppDatabaseOverrides type”.,Medium
3017170831,0df1a61790899823a84bec880fef63c44b819275,Code Convention Conformance,The diff in schema.sql adds/removes only whitespace; no runtime behavior is changed.,High
3017170831,2c1f13a4b42b50021cfc75e84e27d42a1ee49793,Code Cleanup,The patch removes unnecessary existing material in 20250424124724_add_organization_id_to_github_pull_request_comments.sql (55 deletions vs 0 additions); message: “refactor: remove redundant policies for organization_id in github_pull_request_comments”.,High
3017170831,ae905dcbb67ef14fe0e8074b523dc7140ab4f080,Code Cleanup,The patch removes unnecessary existing material in schema.sql (16 deletions vs 6 additions); message: “Remove unused pgsodium extension from schema.sql”.,High
3017170831,c27b6f017a273991e6dfc52ef1abcddc4239984a,Code Convention Conformance,The diff in schema.sql adds/removes only whitespace; no runtime behavior is changed.,High
3017170831,f219b3a5f684c800f0216f88f8272edf5b042622,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (55 additions/1 deletions); commit evidence says “feat: add organization_id to github_pull_request_comments and implement trigger for autom…”.,Medium
3017188682,23405e787c8cc742ca76022d84123ca115e46244,Rollback or Reversion,"Commit message explicitly says “Revert ""🔧 fix: schema.sql"" This reverts commit 2dc562543ae1677882a4bca74ce63d4f7c342ff2.”; the diff reverses/restores prior changes in schema.sql.",High
3017188682,2dc562543ae1677882a4bca74ce63d4f7c342ff2,Code Convention Conformance,The diff in schema.sql adds/removes only whitespace; no runtime behavior is changed.,High
3017188682,665d2c9ffae147deaa7bc7fd2fcaf55f439b09b9,Feature Completion or Extension,"The diff adds substantial implementation in schema.sql (65 additions/1 deletions); commit evidence says “Reapply ""feat: add organization_id to migration_pull_request_mappings and related functio…”.",Medium
3017188682,77a0e0bddc6ded73ccbe5879a3364ca28ea8d678,Code Cleanup,The patch removes unnecessary existing material in 20250424123000_add_organization_id_to_migration_pull_request_mappings.sql (42 deletions vs 0 additions); message: “refactor: remove unused policies for organization_id in migration_pull_request_mappings”.,High
3017188682,b8053d67ae2c3afec36ae5f430cdd7512d2b8816,Feature Completion or Extension,The diff adds substantial implementation in schema.sql (65 additions/1 deletions); commit evidence says “feat: add organization_id to migration_pull_request_mappings and related functions”.,Medium
3017188682,f58a53d4faf75fccbd958294dee83b0a16f0990b,Rollback or Reversion,"Commit message explicitly says “Revert ""feat: add organization_id to migration_pull_request_mappings and related function…”; the diff reverses/restores prior changes in schema.sql.",High
3017190357,fcd2bae7d045f6550d550e74f38fee3d9b6b3d76,Code Cleanup,The patch removes unnecessary existing material in 20250424000000_add_organization_id_to_review_feedback_knowledge_suggestion_mappings.sql (43 deletions vs 0 additions); message: “refactor: remove redundant policies for organization_id in review_feedback_knowledge_sugg…”.,High
3018281148,3f841b2b27d92ed40613fde68c4e4fcc0cd50bfa,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `await updateSettings.mutateAsync({ companyId: company.id, ...values });` to correct the observed defect; 6 additions/8 deletions.",Medium
3018281148,7f88ecc7fa2b1d7049f74f43a8c9b2ae812bfcfb,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `.refine((val) => val.replace(/\D/gu, """").length === 9, ""Please check that your EIN is 9 numbers lon…` to correct the observed defect; 9 additions/11 deletions.",High
3018285768,22de3ca44896a4410dae3c61501a443f9a497479,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (legal-details.spec.ts); it changes 5 test lines rather than primarily production behavior.,High
3018285768,369b7ef8eee8ca9fccabec44c5447e9686962c14,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `zip_code: z.string().refine((val) => !val || /\d/u.test(val), { message: ""This doesn't look like a …` to correct the observed defect; 3 additions/4 deletions.",Medium
3018285768,4069d6faf11d6917fd4c014ac23a711fde568641,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `.refine((data) => !data.business_entity || data.business_name, {` to correct the observed defect; 17 additions/12 deletions.",Medium
3018285768,5e5be9d275af77cf7f4799d205662055fcfc8346,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `import { useRouter } from ""next/navigation"";` to correct the observed defect; 1 additions/1 deletions.",Medium
3018285768,6edb548668b20a3041f740a6ce26a828473859a5,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `return form.setError(""tax_id"", { message: ""This doesn't look like a valid tax ID"" });` to correct the observed defect; 3 additions/1 deletions.",Medium
3018285768,7a623f02b5acdb00fd0f725e70d54c23b8138552,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `value={field.value || """"}` to correct the observed defect; 1 additions/6 deletions.",Medium
3018285768,ad8c65736ac8709d2e2fdb58eb1ad9af8e3a7a4b,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `(await locator.evaluate((el: HTMLInputElement) => el.validity.valid)) &&` to correct the observed defect; 14 additions/8 deletions.",High
3018285768,c14a61f302853f9cea822c0643bd4c2b64279b05,Functional Correctness Repair,"In LegalDetails.tsx, the patch changes existing behavior/control flow around `(val) => !val || /\d/u.test(val),` to correct the observed defect; 47 additions/111 deletions.",High
3018286070,3da32157e755d6d8485e2f28965796fa28aa3b02,Functional Correctness Repair,"In PersonalDetails.tsx, the patch changes existing behavior/control flow around `const PersonalDetails = <T extends string>({ nextLinkTo }: { nextLinkTo: Route<T` to correct the observed defect; 1 additions/1 deletions.",Medium
3018286070,4ae3773734bc8ac4e1329764a78818b7ebc14d45,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (personal-details.spec.ts, personal-details.spec.ts); it changes 32 test lines rather than primarily production behavior.",High
3018286070,82e2476811300ee910aa0a5607879041efa6a2af,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (index.ts, personal-details.spec.ts); it changes 4 test lines rather than primarily production behavior.",High
3018286070,94adf98f3b4f5469253f852cee22884b492502f7,Functional Correctness Repair,"In PersonalDetails.tsx, the patch changes existing behavior/control flow around `if (!confirmNoPayout && sanctionedCountries.has(values.country_code)) {` to correct the observed defect; 24 additions/46 deletions.",High
3018823702,134024676aac666197d81a528cd8ae3f458155ed,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `const selectedRole = roles.find((role) => role.id === selectedRoleId);` to correct the observed defect; 761 additions/399 deletions.",High
3018823702,16daeece60f71d443454a52f8a35de109324b286,Functional Correctness Repair,"The patch modifies existing implementation in 20250425145222_delete_role_applications.rb to address the stated fix/bug, with 15 additions and 2 deletions rather than adding a separate capability.",Medium
3018823702,57c8780ecdc9b8dd914925fdd0dad6a7ea47c846,Functional Correctness Repair,"The patch modifies existing implementation in 20250425145222_delete_role_applications.rb to address the stated fix/bug, with 2 additions and 19 deletions rather than adding a separate capability.",Medium
3018823702,95f9f91115ee5fd545db2aac42a79b1ca8b0b4a9,Functional Correctness Repair,"In page.tsx, the patch changes existing behavior/control flow around `import { Switch } from ""@/components/ui/switch"";` to correct the observed defect; 16 additions/380 deletions.",High
3018823702,a1e599590e03d749a7e38a80592b2754b0b4ea68,Functional Correctness Repair,"In gumroad.json, the patch changes existing behavior/control flow around `test.describe(""Company roles"", () => {` to correct the observed defect; 4 additions/12 deletions.",Medium
3018823702,f7de51312c9973bceb3ad662b64db04618238eda,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (edit-contractor.spec.ts, multiple-companies.spec.ts); it changes 3 test lines rather than primarily production behavior.",High
3018920231,0a32e42e37888315d82441931fb8bf5883d7ee4d,User-Facing Interface and Interaction Refinement,"In conversation-footer.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `import { PanelRightClose, PanelRightOpen } from 'lucide-react';`, rather than underlying domain capability.",Medium
3018920231,0cd932c02ae46aefccd3493a6c7dd730f1a7bf02,Functional Correctness Repair,"In home.tsx, the patch changes existing behavior/control flow around `const EmptyMessage = () => {` to correct the observed defect; 1 additions/1 deletions.",Medium
