PR ID,Commit ID,Category,Brief justification,Confidence
3125187340,19c13819973ce192a0a3ddab52fcc108063206b7,Rollback or Reversion,Commit explicitly describes a revert/rollback; the patch in `network.go` restores or backs out prior changes.,High
3125187340,20fbb1aded10da07c9551d2a2667ad4b9e27f47d,Other,"The patch changes `multiplexer.go`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3125187340,84604a0e4614bd124c1a0a8eec4e441c39a6b8dd,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `go.mod` and `go.sum`.,Medium
3125187340,bd3713cb69b4264aa09937142739fe959bc24a9b,Test and Validation Adjustment,All changed files are test/validation artifacts in `multiplexer_embedded_test.go` and `multiplexer_native_test.go`.,High
3125459043,158eebc455aeca721b727fb93b7d9f45f8b21a1a,Functional Correctness Repair,The patch changes existing runtime logic/handling in `tokens.ts` to correct behavior.,High
3125459043,3018f953319dde7eee39084da283d5e4315f44ff,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `terminalSuggestMain.ts` to correct behavior; changed runtime logic includes `undefined,`.",High
3125459043,c0858438f82d0beb59ce2f7cca5a170560b67155,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `terminalSuggestMain.ts`; the patch is source-style/static-analysis oriented rather than new behavior.,High
3125459043,ff710d77c5ffefdb0668cc52a8fa43abe95e74fe,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `tokens.ts`; the patch is source-style/static-analysis oriented rather than new behavior.,High
3125782567,1477d49af44968524ddf54c194d4a8304046ce9f,User-Facing Interface and Interaction Refinement,The patch in UI-facing `onboarding-tasks-card.tsx` and 5 other files is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
3126061276,248741150e6d117d16c3677cf6c040a86f003bc7,Test and Validation Adjustment,All changed files are test/validation artifacts in `cast_op_test.cc`.,High
3126061276,2ac57eb7a0e51ffb678d6b2cc13a2c75f4be0cc6,Feature Completion or Extension,"The patch adds or exposes substantive capability in `cast_op.cc` (52 added lines, 0 new file(s)).",High
3126061276,497920617216b4cc6df5b8315e4e909bd88d5d80,Test and Validation Adjustment,"All changed files are test/validation artifacts in `cast_op_test.cc`; for example, it adds/changes `TEST(CastOpTest, Int4x2ToFloat) {`.",High
3126061276,4ffef5f7ef393ec065fe3807f61534d924e2c348,Other,"The patch changes `cast_op.cc`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3126061276,61d50d8c1ce0b22a4297434e1c72faf6f50ec5a6,Functional Correctness Repair,"The commit repairs implementation in `cast_op.cc`; patch changes production code rather than only tests/docs/config; an added/changed line is `void Cast(const OpKernelContext&, const TensorShape& shape, const Tensor& in, Tensor& out) const {`.",Medium
3126061276,6d0c03399fbbd99e6c078fdadd7a7130dbaaf035,Test and Validation Adjustment,"All changed files are test/validation artifacts in `cast_op_test.cc`; for example, it adds/changes `test.AddOutput<DstType>(""output"", dimensions, output.data(), output.size());`.",High
3126061276,6e34f5b6102261b78c8c7072ca9fa086881f2c1d,Feature Completion or Extension,"The patch substantially adds production implementation in `cast_op.cc` (90 added vs. 0 removed lines), consistent with extending capability.",Medium
3126061276,a4dc230327386efaf6f3bea6a684266bdc9ed779,Test and Validation Adjustment,"All changed files are test/validation artifacts in `cast_op_test.cc`; for example, it adds/changes `const BaseTester::DimsVariant& dimensions,`.",High
3126061276,e2f6f028f2ac9612df335c0131d96afe33773563,Functional Correctness Repair,"The patch changes existing runtime semantics in `cast_op.cc` (such as branch selection, diff application, status/condition logic) to make the existing capability behave correctly.",High
3126061276,e8dc543ad41b0c5fe40410e0751a7c76c6fab966,Test and Validation Adjustment,"All changed files are test/validation artifacts in `cast_op_test.cc`; for example, it adds/changes `const BaseTester::DimsVariant& input_dimensions,`.",High
3127173735,10c25a9fd9410fcbb30678b1f16318fe2bf3bc73,Structural Refactoring,The patch reorganizes implementation structure in `WalletProvider.tsx` and 2 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
3127173735,70b61b139dde1cdf260a3bfd43b37026ec0ba265,Feature Completion or Extension,The patch adds concrete production behavior/data in `WalletProvider.tsx` and 2 other files under an explicit feature-oriented change; it adds 38 line(s) supporting a new capability or supported case.,High
3127173735,81506e5c8ac1834dfc5fb901eb4430280ee3f969,User-Facing Interface and Interaction Refinement,"The intervention changes presentation or interaction in UI-facing `index.scss` and 3 other files; added/changed UI code includes `<Dialog.Title className={""wkit-dialog__title""}>`.",High
3127173735,d7c7f5c38249564e83830dc9fd6eebfbf69f3dd2,User-Facing Interface and Interaction Refinement,"The intervention changes presentation or interaction in UI-facing `index.tsx` and `main.tsx`; added/changed UI code includes `{/* <span className={""wkit-address-select__address""}>`.",Medium
3128399635,e03ddf785ca750fde6d9ac5ef8cc335965483c8b,Feature Completion or Extension,The patch adds concrete production behavior/data in `SharedAiChat.tsx` and 4 other files under an explicit feature-oriented change; it adds 539 line(s) supporting a new capability or supported case.,High
3129565622,db137bbc961db2a3d18ff549a291a600bd3efd8a,User-Facing Interface and Interaction Refinement,The patch in UI-facing `package.json` and 14 other files is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
3129773117,3527b27fed8c85d41547f803a9a086b566fa87e2,Functional Correctness Repair,The patch changes existing runtime logic/handling in `BaseCachedBranchDataProvider.ts` to correct behavior; changed runtime logic includes `if (isTreeElementWithContextValue(child)) {`.,High
3129773117,75ac2fc5ef6bce71297b8940c2e8659475820c91,Code Convention Conformance,The patch changes static typing/source constraints in `PostgresColumnTreeItem.ts` and 31 other files without evidence of an intended runtime behavior change.,Medium
3129773117,9ccc00f8502cd23bde83774d74e79820baba0dfd,Functional Correctness Repair,"The commit repairs implementation in `bundle.l10n.json`; patch changes production code rather than only tests/docs/config; an added/changed line is `""Cannot retry for node without context value."": ""Cannot retry for node without context value."",`.",Medium
3130631260,d24d09bbc0b90a3c0f58bab6cc3128ee13b370a3,Feature Completion or Extension,The patch adds concrete production behavior/data in `alert-preset-manager.tsx` under an explicit feature-oriented change; it adds 18 line(s) supporting a new capability or supported case.,High
3130800330,65c8f990e35e90df46ffc027665e6ff9dc89b003,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `Language-Settings.ps1`.,Medium
3130800330,b8beb39e2c93c37b5d557995c4d0e2ec53fc408a,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `Language-Settings.ps1`.,Medium
3130800330,c1978f9ffca211e99bc5bcedd041e9b1b8eb2d24,Functional Correctness Repair,The patch changes existing runtime logic/handling in `Language-Settings.ps1` to correct behavior.,High
3130800330,ed3a6edb490c8978fd9adc2166f8379452753afd,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `Language-Settings.ps1`.,Medium
3131521120,74ec20bd3573b8639aac341bc813b11cc86ecdb4,Test and Validation Adjustment,"Test/validation files make up 1/2 changed files in `install.ts` and `install.ts`, and the patch centers on test cases or expectations.",Medium
3131521120,966c20b72a3238cd8b7e84b135e5b0b6b8ac0f21,Other,"The patch changes `install.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3131810994,4e1529b851d18da3e329fae36b5bcef5dafc2e3c,Other,"The patch changes `postProcessJSChunk.zig`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3131810994,942535f9e3f4d35d64ca9e064ddffcc5e9c2ace3,Project Integration and Environment Maintenance,The intervention targets build/CI/dependency integration in `computeCrossChunkDependencies.zig`; patch evidence includes project configuration or dependency metadata.,High
3132093324,813e0b8c5b83822269682b9785de28827dbe56b9,Structural Refactoring,The patch changes internal implementation in `tpu_worker.py` to optimize performance while preserving the same external capability.,Medium
3132222532,7dfbfd87f570ac7b2ceecfa53b6abf540d93f4a4,Other,"The patch changes `deepequals_fix.patch`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3132713357,71b9f09b55a9a3b1f9883a4801eb833b229f59a0,Other,"The patch changes `FSharp.VisualStudio.Extension.csproj`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3132713357,7643c297092bd88939d5e293c51a5d1d4f0ebbe4,Other,"The patch changes `FSharp.VisualStudio.Extension.csproj`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3132713357,8d6c90a7bac3ed5f78d0995685e3c1c92c76737b,Feature Completion or Extension,"The patch adds new implementation material in `LSPSolutionSlim.slnx`, including 1 new file(s) and 8 added lines, supporting a capability extension.",Medium
3134901959,41181c6c8b580185a4fb978e98970cd688538305,Functional Correctness Repair,The patch changes existing runtime logic/handling in `foldingModel.ts` and 3 other files to correct behavior; changed runtime logic includes `while ((match = htmlHeaderRegex.exec(cellContent)) !== null) {`.,High
3134901959,9be9e3a23fbae9fe070ac73926e01bfcf95d0a61,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `foldingModel.ts`; the patch is source-style/static-analysis oriented rather than new behavior.,Medium
3134923757,5f16d079a1419b87051826ec013c6bc438bafa83,User-Facing Interface and Interaction Refinement,The patch in UI-facing `cellRenderer.ts` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
3135316626,5c5690a3309435af006e5f8cd308088b520e4fbc,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `ExportProvider.cs` and `RuntimeExportProviderFactory+RuntimeExportProvider.cs`; the patch is source-style/static-analysis oriented rather than new behavior.,Medium
3135502954,2523de8ed438a7e18075ea2275965c961d0237c6,Feature Completion or Extension,"The patch adds new implementation material in `proxy_intercept_script.py` and 2 other files, including 1 new file(s) and 49 added lines, supporting a capability extension.",Medium
3136199896,0ca452420157af4f12b2ef828d87074988e2b7cf,Test and Validation Adjustment,All changed files are test/validation artifacts in `AddParameterTests.cs` and 65 other files.,High
3136582509,563a569077f41a5998a57460595e4b0cfd1460f2,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `pyproject.toml`; the patch changes package/build/configuration data needed by the project.,High
3136588304,1db9297e65220f0bf5f679af7e9cab4978c65e0c,Functional Correctness Repair,The patch changes existing runtime logic/handling in `blueprints.json` and 2 other files to correct behavior.,High
3136588304,b171d349de5d5dab4a54f3ad6c4a78eaa381cb2f,Feature Completion or Extension,"The patch substantially adds production implementation in `blueprints.json` and 2 other files (65 added vs. 0 removed lines), consistent with extending capability.",Medium
3136593503,4bcbb1369fd47968a32ae64a869dd39b7065788a,Feature Completion or Extension,"The patch substantially adds production implementation in `client.py` and 2 other files (84 added vs. 14 removed lines), consistent with extending capability.",Medium
3136593503,5ae6aaa491aec3505bd4826a3f99e80ce361d848,Test and Validation Adjustment,"All changed files are test/validation artifacts in `test_integrations.py`; for example, it adds/changes `port={""entity"": {""mappings"": {""identifier"": ""test"", ""title"": ""test"", ""blueprint"": ""test"", ""properti…`.",High
3136595893,2926e9045def0ddb7ba67a323efa1070a86d3760,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `integration.py`; the patch is source-style/static-analysis oriented rather than new behavior.,Medium
3136595893,6b0660a78e78a076f09cb4ac6644d60425023d65,Rollback or Reversion,Commit explicitly describes a revert/rollback; the patch in `blueprints.json` and 2 other files restores or backs out prior changes.,High
3136595893,7df64f7621174bf7a65fd512e57e11040b06f4a1,Functional Correctness Repair,The patch changes existing runtime logic/handling in `client.py` and `integration.py` to correct behavior; changed runtime logic includes `except httpx.HTTPStatusError as e:`.,High
3136595893,8ed4c5cd6f593abb67560961f362d1389f3bf8b1,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `poetry.lock` and `pyproject.toml`; the patch changes package/build/configuration data needed by the project.,High
3136595893,ebc7aa932f0540f9e13f547e270ea9b6d9029f26,Feature Completion or Extension,"The patch substantially adds production implementation in `blueprints.json` and 2 other files (65 added vs. 0 removed lines), consistent with extending capability.",Medium
3137058094,218699407dfc186d1adca75a230308300587c728,Documentation,The intervention adds or revises explanatory/Documentationcontent in `performance.Descriptions-report-github.md` and 3 other files rather than changing runtime behavior.,High
3137635779,057b85afe51817843e40a4412184f3996e217a32,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `terminalCompletionService.test.ts`; the patch is source-style/static-analysis oriented rather than new behavior.,High
3137635779,07e1bdfeee5749b13049cb63f2d2a37a30ae8624,Test and Validation Adjustment,"All changed files are test/validation artifacts in `terminalCompletionService.test.ts` and `workbenchTestServices.ts`; for example, it adds/changes `test('should include symlink target information in completions', async () => {`.",High
3137635779,a2165c67a84078f4e18de99ccb251b6bcafa278c,Other,"The patch changes `diskFileSystemProviderClient.ts` and 10 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3137677174,679ff95ad8d9996d5c4f26367d069eb1a2f08dbd,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `PR_DESCRIPTION.md` and 2 other files (84 removed vs. 31 added lines), including `This PR adds two new options to the Express integration: `ignoreLayers` and `ignoreLayersType`, bri…`.",High
3137677174,d7bd90eab3c12865539a466fc19eea838be5b2df,Other,"The patch changes `express.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3138073133,47c2b3027f86fb9fed35d615f3b2a06631b22556,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `azure-pipelines.yml`.,Medium
3138073133,6e51b8c6ce923f601269bc3cdeca5e947863b970,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `azure-pipelines.yml`.,Medium
3138073133,81ff2bd98a4fa2d7386b357eb36449f7599ed16a,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `azure-pipelines.yml`.,Medium
3138073133,aa8878404aeabfdaea67e2b1058ae5c08e53e95b,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `azure-pipelines.yml`.,Medium
3138222448,8c748db48b7a93e3cdf79c5c2d484b9a1146193f,Functional Correctness Repair,"The patch changes existing runtime semantics/conditions in `blake2f.zig`, matching the commit's correction-oriented intent.",High
3138264959,57c05d4a19e67df590e5adbcbb0a0c78d13fc62c,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
3138387778,05a2ea0ba8adf401b2bc97eaf1d28a045e754a86,Functional Correctness Repair,The patch changes existing runtime logic/handling in `TEST_COMPLETION.md` and 3 other files to correct behavior; changed runtime logic includes `- Understanding of `pop2_unsafe()` return values:`.,High
3138387778,f57a42eae0f243d56c218dc18e4d50606622c431,Feature Completion or Extension,"The patch adds or exposes substantive capability in `gas_constants.zig` and 9 other files (1292 added lines, 6 new file(s)).",High
3140073726,68c80bb30094873c28382f24fc766c58190be036,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `sw-property-option-detail.html.twig` (2 removed vs. 0 added lines), including `{% block sw_property_option_detail_custom_fields %}`.",High
3140347992,45e643b8c84b83d8444719577aff3ae567c08a59,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `HtmlTransformerTests.cs`; the patch is source-style/static-analysis oriented rather than new behavior.,Medium
3140367080,041ebc72b6b24d8bf90ac1f6cff7389fa08f7b2a,Test and Validation Adjustment,"All changed files are test/validation artifacts in `middleware.test.ts` and `nodejs-middleware.test.ts`; for example, it adds/changes `expectedType: 'Lambda',`.",High
3140367080,06961f6b0307726be19d00023c5a6be263508cb9,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `plenty-pugs-nail.md` and `middleware.test.ts` (4 removed vs. 1 added lines), including `""@vercel/node"": patch`.",High
3140367080,071fa857cc705d4720c1a9d56e95107b2c783f0a,Documentation,All changes are documentation/release text in `light-dogs-smash.md`; no runtime implementation file is changed.,High
3140367080,45431276b61d83011c52417317cb55ecfd3f7120,Other,"The patch changes `build.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3140367080,899ca6c23ec8a4a2f6dd81e9507de8a427c786ea,Test and Validation Adjustment,"All changed files are test/validation artifacts in `now-deploy.js`; for example, it adds/changes `logWithinTest('state is ERROR, throwing');`.",High
3140367080,8ff46e32e25d5780247199e4b1a96777b97f7680,Test and Validation Adjustment,All changed files are test/validation artifacts in `middleware.test.ts`.,High
3140367080,ff041de6b955c1012ad73b3aa89557c84c46f4fc,Test and Validation Adjustment,"All changed files are test/validation artifacts in `middleware.ts` and `now-deploy.js`; for example, it adds/changes `logWithinTest('state is ERROR, throwing');`.",High
3140941069,0ca525bfb68a0b20776967d871ca725262e9e8bd,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
3140941069,2dae86749d9f52265ff84cd890e4706f7fc5893f,Documentation,All changes are documentation/release text in `modular-frontend-architecture.md`; no runtime implementation file is changed.,High
3140941069,54674b3646ae6fbfb9654a72b4354fab0ce20af1,Documentation,The intervention adds or revises explanatory/Documentationcontent in `frontend_architecture_prototype.py` rather than changing runtime behavior.,High
3140941069,5b3e7df44f2a084f9958e9095fdbcb153388b5ef,Documentation,All changes are documentation/release text in `frontend_architecture_prototype.py`; no runtime implementation file is changed.,High
3140941069,72767fc4a74f615e0c14e54d9fad0cc1250d8f2d,Documentation,All changes are documentation/release text in `modular-frontend-architecture.md`; no runtime implementation file is changed.,High
3140965520,41e1cbe8b67c2033d979cd69f3744ac0767ffcde,Other,"The patch changes `__init__.py`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3140965520,c1a995463cb6f45d49656b3166dc4600ad95c688,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `package.json`; the patch changes package/build/configuration data needed by the project.,High
3141541564,1e22c34ae906077cc65b93efd16af5b99d903cd4,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `manual-release.yaml` and `release.yaml`; the patch changes package/build/configuration data needed by the project.,High
3141541564,2146ed095ac6e8b014b422566df88fc831535c60,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `test-simple.yaml` (31 removed vs. 0 added lines), including `name: Test Simple`.",High
3141541564,3bc094bdca30392b6bf0f7cd2a18c1f34011a23f,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `FBArchitectureProcessAdapterTests.swift` and 2 other files to correct behavior; changed runtime logic includes `@objc public func taskBuilder(arguments: [String]) -> FBIDBProcessBuilder<NSNull, NSString, NSStrin…`.",High
3141541564,477f1d530055d7d787f72b48baa016048213f3fe,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `FBProcessFetcher.m` to correct behavior; changed runtime logic includes `onQueue:queue map:^(FBIDBProcess<NSNull *, NSData *, NSData *> *task) {`.",High
3141541564,611b065982c5b90afca2a7c0a8c1905ac795eec2,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `FBProcessStream.m` to correct behavior; changed runtime logic includes `onQueue:self.queue map:^(FBIDBProcess<NSNull *, id<FBDataConsumer>, NSNull *> *task) {`.",High
3141541564,6dc7f2e787fee8dcd124dd8b6fa27386a0268743,Structural Refactoring,The patch reorganizes implementation structure in `FBDeviceXCTestCommands.m` (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
3141541564,a8462523a5c71be161bd96d80fe254a455d24bad,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `manual-release.yaml` and `release.yaml`; the patch changes package/build/configuration data needed by the project.,High
3141541564,c16ac43829a6ac8f133b1dace3d77e9eb45b6eb3,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `build.yaml`; the patch changes package/build/configuration data needed by the project.,High
3141541564,ca09de5ee313372e2ac1d2e82bd0ab77528f360f,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `build.yaml` (1 removed vs. 1 added lines), including `uses: actions/upload-artifact@v3`.",High
3141541564,caf30e9add7f3bc1920d0d6fd500b4671eb8f27a,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `DapMethodHandler.swift` and `FileDrainWriter.swift` to correct behavior; changed runtime logic includes `static func performDrain(taskFuture: FBFuture<FBIDBProcess<NSNull, InputStream, AnyObject>>, sendRe…`.",High
3143508366,eae13b5d88e43dd11b57afbeac9a487942319c91,Other,"The patch changes `Directory.Packages.props` and 19 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3144015338,1e22c34ae906077cc65b93efd16af5b99d903cd4,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `manual-release.yaml` and `release.yaml`; the patch changes package/build/configuration data needed by the project.,High
3144015338,2146ed095ac6e8b014b422566df88fc831535c60,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `test-simple.yaml` (31 removed vs. 0 added lines), including `name: Test Simple`.",High
3144015338,3bc094bdca30392b6bf0f7cd2a18c1f34011a23f,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `FBArchitectureProcessAdapterTests.swift` and 2 other files to correct behavior; changed runtime logic includes `@objc public func taskBuilder(arguments: [String]) -> FBIDBProcessBuilder<NSNull, NSString, NSStrin…`.",High
3144015338,477f1d530055d7d787f72b48baa016048213f3fe,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `FBProcessFetcher.m` to correct behavior; changed runtime logic includes `onQueue:queue map:^(FBIDBProcess<NSNull *, NSData *, NSData *> *task) {`.",High
3144015338,611b065982c5b90afca2a7c0a8c1905ac795eec2,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `FBProcessStream.m` to correct behavior; changed runtime logic includes `onQueue:self.queue map:^(FBIDBProcess<NSNull *, id<FBDataConsumer>, NSNull *> *task) {`.",High
3144015338,6dc7f2e787fee8dcd124dd8b6fa27386a0268743,Structural Refactoring,The patch reorganizes implementation structure in `FBDeviceXCTestCommands.m` (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
3144015338,a8462523a5c71be161bd96d80fe254a455d24bad,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `manual-release.yaml` and `release.yaml`; the patch changes package/build/configuration data needed by the project.,High
3144015338,c16ac43829a6ac8f133b1dace3d77e9eb45b6eb3,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `build.yaml`; the patch changes package/build/configuration data needed by the project.,High
3144015338,ca09de5ee313372e2ac1d2e82bd0ab77528f360f,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `build.yaml` (1 removed vs. 1 added lines), including `uses: actions/upload-artifact@v3`.",High
3144015338,caf30e9add7f3bc1920d0d6fd500b4671eb8f27a,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `DapMethodHandler.swift` and `FileDrainWriter.swift` to correct behavior; changed runtime logic includes `static func performDrain(taskFuture: FBFuture<FBIDBProcess<NSNull, InputStream, AnyObject>>, sendRe…`.",High
3144015338,e1ec33f8d6f135ac0b3f816179f0234794876ad2,Functional Correctness Repair,The commit repairs implementation in `FBSimulatorControlConfiguration.m`; patch changes production code rather than only tests/docs/config.,Medium
3144417356,37b7674a3285d65a06ee754efe87fb8907aecfa6,Other,"The patch changes `getDynamicText.tsx`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3144500550,4ddaf99308d07ffa8803a675b458f7cd17e87607,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `LayoutConfigurator.cpp` to correct behavior; changed runtime logic includes `RegQueryValueExW(hKey, L""ColorPrevalence"", nullptr, nullptr, reinterpret_cast<LPBYTE>(&dwValue), &d…`.",High
3144500550,4fc9325feae6162a157ba4f68d2cacb134b9471d,Other,"The patch changes `LayoutDefaults.h`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3146906214,b538c49f6ec40bfb9fba6c0a5c1e99d740f01c24,Documentation,The intervention adds or revises explanatory/Documentationcontent in `nbgv-cli.md` and `ReleaseManagerTests.cs` rather than changing runtime behavior.,High
3147721605,845008056db99085f7ca0549764232a29b4e5831,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
3148079157,7f80c91b8cd08f4154a01b92bfca2a372a598499,User-Facing Interface and Interaction Refinement,The patch in UI-facing `layout.tsx` and 7 other files is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
3148285881,bf1c0d5c95a082ba390ef16f0116ab911901ddbe,Code Cleanup,"The patch removes 8 file(s) from `analytics.mdc` and 8 other files, making deletion/reduction the dominant intervention.",High
3148391336,14689c52007d40cc1eb187614e527fd3f657836c,Other,"The patch changes `noteActions.js` and 3 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3148391336,3630af4b2fa4d77fe6794e8ba5bab2df0fd30116,Structural Refactoring,The patch reorganizes implementation structure in `markdown-to-pdf.js` and 2 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
3148815078,b93c2ff978447d8d387064858373e56fa6123b4b,Functional Correctness Repair,The patch changes existing runtime logic/handling in `shadowTokenSchema.test.ts` and 3 other files to correct behavior; changed runtime logic includes `if (typeof dimensionValue !== 'object' || !('value' in dimensionValue) || !('unit' in dimensionValu…`.,High
3148815078,d91c7afa024ad9dded155134d66f7407c302cab6,Test and Validation Adjustment,All changed files are test/validation artifacts in `dimensionToPixelUnitless.test.ts` and `dimensionToRem.test.ts`.,High
3150351692,a6969d367b5506db2acfa514c6977326ff4054ad,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `SamplingTransactionProfilerFactory.cs` and 5 other files; the patch is source-style/static-analysis oriented rather than new behavior.,High
3150960964,5b5b888657286902736c3aec47ade1f0e2861bf7,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `package-lock.json`; the patch changes package/build/configuration data needed by the project.,High
3151753047,5741ff23be500c20ecdc18799eaa485d2ce76747,Feature Completion or Extension,"The patch substantially adds production implementation in `View.cs` and 4 other files (12 added vs. 2 removed lines), consistent with extending capability.",Medium
3151798896,070cae1c938deaf57b4d9400bfab350c420c192c,Project Integration and Environment Maintenance,"The patch adjusts project/toolchain/environment integration in `settings.local.json` and 11 other files (build, version, configuration, or platform scaffolding).",High
3151798896,0c8e9d1bf612191dfb83561b2ebeb16ec4690298,Feature Completion or Extension,"The patch adds new implementation material in `settings.local.json` and 36 other files, including 20 new file(s) and 2105 added lines, supporting a capability extension.",Medium
3151798896,39d42bfdf0bfad751b82f60390f0c7729e8aee65,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
3151798896,626bd4ae7eb1496dfae2c1c2ae0472f4d1a5e6d1,Other,"The patch changes `settings.local.json` and 69 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3151798896,7fc2ac9bd8957132817c8a6332f8f554eb83791e,Other,"The patch changes `settings.local.json`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3151798896,97736acca39309cd9e8cb57498bef78ea1daff15,Other,"The patch changes `settings.local.json` and 28 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3151798896,ba363ddaff02419e7ebd79ad8ec1fe5a52ebea90,Documentation,The intervention adds or revises explanatory/Documentationcontent in `settings.local.json` and 14 other files rather than changing runtime behavior.,High
3151798896,dc970fb4b5de846d4b54501a8b9f4b490a42f1b7,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `loader.ts` and 3 other files; the patch is source-style/static-analysis oriented rather than new behavior.,High
3151798896,de784e081244cd29f57a7e1f0bcacffcf64fcb06,Feature Completion or Extension,"The patch adds new implementation material in `conversation-output-plugins.md` and 9 other files, including 3 new file(s) and 844 added lines, supporting a capability extension.",Medium
3151873955,29605d5e442b121ef7961fa87ba08b16eab85c4e,Other,"The patch changes `PaywallPromoOfferCache.swift`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
3151873955,2cbbe80f158fcb862c91e5ba66d5d708fddd9408,Functional Correctness Repair,The commit repairs implementation in `PaywallCacheWarming.swift`; patch changes production code rather than only tests/docs/config; an added/changed line is `promoOfferCache: PaywallPromoOfferCacheType`.,Medium
